"train/global_step","qwen3vl_rl - _step","qwen3vl_rl - _step__MIN","qwen3vl_rl - _step__MAX","qwen3vl_rl - train/reward_std","qwen3vl_rl - train/reward_std__MIN","qwen3vl_rl - train/reward_std__MAX"
"429","2144","2144","2144","0.4375223219394684","0.4375223219394684","0.4375223219394684"
"430","2149","2149","2149","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"431","2154","2154","2154","0.004998260643333197","0.004998260643333197","0.004998260643333197"
"432","2159","2159","2159","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"433","2164","2164","2164","0.00203973101451993","0.00203973101451993","0.00203973101451993"
"434","2169","2169","2169","0.001515230513177812","0.001515230513177812","0.001515230513177812"
"435","2174","2174","2174","0.44116470217704773","0.44116470217704773","0.44116470217704773"
"436","2179","2179","2179","0.04579358175396919","0.04579358175396919","0.04579358175396919"
"437","2184","2184","2184","0.04242640733718872","0.04242640733718872","0.04242640733718872"
"438","2189","2189","2189","0.003877681912854314","0.003877681912854314","0.003877681912854314"
"439","2194","2194","2194","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"440","2199","2199","2199","0.015597944147884846","0.015597944147884846","0.015597944147884846"
"441","2204","2204","2204","0","0","0"
"442","2209","2209","2209","0.003626188961789012","0.003626188961789012","0.003626188961789012"
"443","2214","2214","2214","0.0011698451125994325","0.0011698451125994325","0.0011698451125994325"
"444","2219","2219","2219","0.055684659630060196","0.055684659630060196","0.055684659630060196"
"445","2224","2224","2224","0.0037880719173699617","0.0037880719173699617","0.0037880719173699617"
"446","2229","2229","2229","0.008035304956138134","0.008035304956138134","0.008035304956138134"
"447","2234","2234","2234","0.3535533845424652","0.3535533845424652","0.3535533845424652"
"448","2239","2239","2239","0","0","0"
"449","2244","2244","2244","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"450","2249","2249","2249","0","0","0"
"451","2254","2254","2254","0.03636549040675163","0.03636549040675163","0.03636549040675163"
"452","2259","2259","2259","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"453","2264","2264","2264","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"454","2269","2269","2269","0.006332024000585079","0.006332024000585079","0.006332024000585079"
"455","2274","2274","2274","0.002913901349529624","0.002913901349529624","0.002913901349529624"
"456","2279","2279","2279","0.44475990533828735","0.44475990533828735","0.44475990533828735"
"457","2284","2284","2284","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"458","2289","2289","2289","0","0","0"
"459","2294","2294","2294","0.01631784811615944","0.01631784811615944","0.01631784811615944"
"460","2299","2299","2299","0.03147013857960701","0.03147013857960701","0.03147013857960701"
"461","2304","2304","2304","0.4339064359664917","0.4339064359664917","0.4339064359664917"
"462","2309","2309","2309","0.5303300619125366","0.5303300619125366","0.5303300619125366"
"463","2314","2314","2314","0","0","0"
"464","2319","2319","2319","0.008036297746002674","0.008036297746002674","0.008036297746002674"
"465","2324","2324","2324","0.00862737838178873","0.00862737838178873","0.00862737838178873"
"466","2329","2329","2329","0","0","0"
"467","2334","2334","2334","0.010101525112986565","0.010101525112986565","0.010101525112986565"
"468","2339","2339","2339","0.0176776684820652","0.0176776684820652","0.0176776684820652"
"469","2344","2344","2344","0","0","0"
"470","2349","2349","2349","0.04242640733718872","0.04242640733718872","0.04242640733718872"
"471","2354","2354","2354","0.02861483208835125","0.02861483208835125","0.02861483208835125"
"472","2359","2359","2359","0.01237436756491661","0.01237436756491661","0.01237436756491661"
"473","2364","2364","2364","0","0","0"
"474","2369","2369","2369","0.0008035303326323628","0.0008035303326323628","0.0008035303326323628"
"475","2374","2374","2374","0","0","0"
"476","2379","2379","2379","0.004991340450942516","0.004991340450942516","0.004991340450942516"
"477","2384","2384","2384","0","0","0"
"478","2389","2389","2389","0","0","0"
"479","2394","2394","2394","0.03850496560335159","0.03850496560335159","0.03850496560335159"
"480","2399","2399","2399","0.004675445146858692","0.004675445146858692","0.004675445146858692"
"481","2404","2404","2404","0","0","0"
"482","2409","2409","2409","0","0","0"
"483","2414","2414","2414","0","0","0"
"484","2419","2419","2419","0","0","0"
"485","2424","2424","2424","0.1913461983203888","0.1913461983203888","0.1913461983203888"
"486","2429","2429","2429","0.008838835172355175","0.008838835172355175","0.008838835172355175"
"487","2434","2434","2434","0.012386998161673546","0.012386998161673546","0.012386998161673546"
"488","2439","2439","2439","0.01313198171555996","0.01313198171555996","0.01313198171555996"
"489","2444","2444","2444","0","0","0"
"490","2449","2449","2449","0.02651650458574295","0.02651650458574295","0.02651650458574295"
"491","2454","2454","2454","0.00815892405807972","0.00815892405807972","0.00815892405807972"
"492","2459","2459","2459","0.005640824791043997","0.005640824791043997","0.005640824791043997"
"493","2464","2464","2464","0","0","0"
"494","2469","2469","2469","0","0","0"
"495","2474","2474","2474","0.004991340450942516","0.004991340450942516","0.004991340450942516"
"496","2479","2479","2479","0","0","0"
"497","2484","2484","2484","0.42506760358810425","0.42506760358810425","0.42506760358810425"
"498","2489","2489","2489","0.001756787416525185","0.001756787416525185","0.001756787416525185"
"499","2494","2494","2494","0.02534564584493637","0.02534564584493637","0.02534564584493637"
"500","2499","2499","2499","0","0","0"
"501","2504","2504","2504","0","0","0"
"502","2509","2509","2509","0","0","0"
"503","2514","2514","2514","0.015816863626241684","0.015816863626241684","0.015816863626241684"
"504","2519","2519","2519","0.020918576046824455","0.020918576046824455","0.020918576046824455"
"505","2524","2524","2524","0","0","0"
"506","2529","2529","2529","0","0","0"
"507","2534","2534","2534","0.004991340450942516","0.004991340450942516","0.004991340450942516"
"508","2539","2539","2539","0.004679382778704166","0.004679382778704166","0.004679382778704166"
"509","2544","2544","2544","0.03026001527905464","0.03026001527905464","0.03026001527905464"
"510","2549","2549","2549","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"511","2554","2554","2554","0","0","0"
"512","2559","2559","2559","0.014569509774446487","0.014569509774446487","0.014569509774446487"
"513","2564","2564","2564","0","0","0"
"514","2569","2569","2569","0.01946987584233284","0.01946987584233284","0.01946987584233284"
"515","2574","2574","2574","0.011728454381227493","0.011728454381227493","0.011728454381227493"
"516","2579","2579","2579","0.43319594860076904","0.43319594860076904","0.43319594860076904"
"517","2584","2584","2584","0.031911637634038925","0.031911637634038925","0.031911637634038925"
"518","2589","2589","2589","0.011048543266952038","0.011048543266952038","0.011048543266952038"
"519","2594","2594","2594","0","0","0"
"520","2599","2599","2599","0.04242640733718872","0.04242640733718872","0.04242640733718872"
"521","2604","2604","2604","0","0","0"
"522","2609","2609","2609","0.004367423709481955","0.004367423709481955","0.004367423709481955"
"523","2614","2614","2614","0","0","0"
"524","2619","2619","2619","0.004159451462328434","0.004159451462328434","0.004159451462328434"
"525","2624","2624","2624","0.010589521378278732","0.010589521378278732","0.010589521378278732"
"526","2629","2629","2629","0","0","0"
"527","2634","2634","2634","0.04883699119091034","0.04883699119091034","0.04883699119091034"
"528","2639","2639","2639","0","0","0"
"529","2644","2644","2644","0.00815892405807972","0.00815892405807972","0.00815892405807972"
"530","2649","2649","2649","0.04065864160656929","0.04065864160656929","0.04065864160656929"
"531","2654","2654","2654","0.010754282586276531","0.010754282586276531","0.010754282586276531"
"532","2659","2659","2659","0","0","0"
"533","2664","2664","2664","0.007856741547584534","0.007856741547584534","0.007856741547584534"
"534","2669","2669","2669","0","0","0"
"535","2674","2674","2674","0","0","0"
"536","2679","2679","2679","0","0","0"
"537","2684","2684","2684","0","0","0"
"538","2689","2689","2689","0.014038149267435074","0.014038149267435074","0.014038149267435074"
"539","2694","2694","2694","0.0018940359586849809","0.0018940359586849809","0.0018940359586849809"
"540","2699","2699","2699","0","0","0"
"541","2704","2704","2704","0.01494566723704338","0.01494566723704338","0.01494566723704338"
"542","2709","2709","2709","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"543","2714","2714","2714","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"544","2719","2719","2719","0.00195384887047112","0.00195384887047112","0.00195384887047112"
"545","2724","2724","2724","0.01148420013487339","0.01148420013487339","0.01148420013487339"
"546","2729","2729","2729","0","0","0"
"547","2734","2734","2734","0.015152288600802422","0.015152288600802422","0.015152288600802422"
"548","2739","2739","2739","0","0","0"
"549","2744","2744","2744","0","0","0"
"550","2749","2749","2749","0","0","0"
"551","2754","2754","2754","0","0","0"
"552","2759","2759","2759","0.0060609146021306515","0.0060609146021306515","0.0060609146021306515"
"553","2764","2764","2764","0","0","0"
"554","2769","2769","2769","0","0","0"
"555","2774","2774","2774","0","0","0"
"556","2779","2779","2779","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"557","2784","2784","2784","0.3564460873603821","0.3564460873603821","0.3564460873603821"
"558","2789","2789","2789","0.023708872497081757","0.023708872497081757","0.023708872497081757"
"559","2794","2794","2794","0","0","0"
"560","2799","2799","2799","0.0006043647299520671","0.0006043647299520671","0.0006043647299520671"
"561","2804","2804","2804","0.04242640733718872","0.04242640733718872","0.04242640733718872"
"562","2809","2809","2809","0","0","0"
"563","2814","2814","2814","0","0","0"
"564","2819","2819","2819","0.010878564789891243","0.010878564789891243","0.010878564789891243"
"565","2824","2824","2824","0.001674726139754057","0.001674726139754057","0.001674726139754057"
"566","2829","2829","2829","0.3656418025493622","0.3656418025493622","0.3656418025493622"
"567","2834","2834","2834","0","0","0"
"568","2839","2839","2839","0.015152289532124996","0.015152289532124996","0.015152289532124996"
"569","2844","2844","2844","0","0","0"
"570","2849","2849","2849","0","0","0"
"571","2854","2854","2854","0.005807232111692429","0.005807232111692429","0.005807232111692429"
"572","2859","2859","2859","0","0","0"
"573","2864","2864","2864","0.015540809370577335","0.015540809370577335","0.015540809370577335"
"574","2869","2869","2869","0","0","0"
"575","2874","2874","2874","0.035251352936029434","0.035251352936029434","0.035251352936029434"
"576","2879","2879","2879","0.010878564789891243","0.010878564789891243","0.010878564789891243"
"577","2884","2884","2884","0.009596449322998524","0.009596449322998524","0.009596449322998524"
"578","2889","2889","2889","0.013258252292871475","0.013258252292871475","0.013258252292871475"
"579","2894","2894","2894","0","0","0"
"580","2899","2899","2899","0","0","0"
"581","2904","2904","2904","0.016084739938378334","0.016084739938378334","0.016084739938378334"
"582","2909","2909","2909","0","0","0"
"583","2914","2914","2914","0","0","0"
"584","2919","2919","2919","0.01060660183429718","0.01060660183429718","0.01060660183429718"
"585","2924","2924","2924","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"586","2929","2929","2929","0.8485281467437744","0.8485281467437744","0.8485281467437744"
"587","2934","2934","2934","0","0","0"
"588","2939","2939","2939","0.028927095234394073","0.028927095234394073","0.028927095234394073"
"589","2944","2944","2944","0.5303300619125366","0.5303300619125366","0.5303300619125366"
"590","2949","2949","2949","0","0","0"
"591","2954","2954","2954","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"592","2959","2959","2959","0.01676853373646736","0.01676853373646736","0.01676853373646736"
"593","2964","2964","2964","0","0","0"
"594","2969","2969","2969","0.048599909991025925","0.048599909991025925","0.048599909991025925"
"595","2974","2974","2974","0.006842970382422209","0.006842970382422209","0.006842970382422209"
"596","2979","2979","2979","0.007231774739921093","0.007231774739921093","0.007231774739921093"
"597","2984","2984","2984","0.006921908352524042","0.006921908352524042","0.006921908352524042"
"598","2989","2989","2989","0.42779961228370667","0.42779961228370667","0.42779961228370667"
"599","2994","2994","2994","0.42603182792663574","0.42603182792663574","0.42603182792663574"
"600","2999","2999","2999","0.0058925561606884","0.0058925561606884","0.0058925561606884"
"601","3004","3004","3004","0.0034214837942272425","0.0034214837942272425","0.0034214837942272425"
"602","3009","3009","3009","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"603","3014","3014","3014","0.026031237095594406","0.026031237095594406","0.026031237095594406"
"604","3019","3019","3019","0.014569509774446487","0.014569509774446487","0.014569509774446487"
"605","3024","3024","3024","0","0","0"
"606","3029","3029","3029","0.1767766922712326","0.1767766922712326","0.1767766922712326"
"607","3034","3034","3034","0.025402365252375603","0.025402365252375603","0.025402365252375603"
"608","3039","3039","3039","0.0009642362711019814","0.0009642362711019814","0.0009642362711019814"
"609","3044","3044","3044","0","0","0"
"610","3049","3049","3049","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"611","3054","3054","3054","0.013419141992926598","0.013419141992926598","0.013419141992926598"
"612","3059","3059","3059","0","0","0"
"613","3064","3064","3064","0","0","0"
"614","3069","3069","3069","0.030189786106348038","0.030189786106348038","0.030189786106348038"
"615","3074","3074","3074","0","0","0"
"616","3079","3079","3079","0.009982685558497906","0.009982685558497906","0.009982685558497906"
"617","3084","3084","3084","0.004821183159947395","0.004821183159947395","0.004821183159947395"
"618","3089","3089","3089","0.002966881264001131","0.002966881264001131","0.002966881264001131"
"619","3094","3094","3094","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"620","3099","3099","3099","0.011708586476743221","0.011708586476743221","0.011708586476743221"
"621","3104","3104","3104","0.009223131462931633","0.009223131462931633","0.009223131462931633"
"622","3109","3109","3109","0","0","0"
"623","3114","3114","3114","0","0","0"
"624","3119","3119","3119","0","0","0"
"625","3124","3124","3124","0.0046115657314658165","0.0046115657314658165","0.0046115657314658165"
"626","3129","3129","3129","0","0","0"
"627","3134","3134","3134","0.001515230513177812","0.001515230513177812","0.001515230513177812"
"628","3139","3139","3139","0.04242640733718872","0.04242640733718872","0.04242640733718872"
"629","3144","3144","3144","0.019099298864603043","0.019099298864603043","0.019099298864603043"
"630","3149","3149","3149","0.0044194171205163","0.0044194171205163","0.0044194171205163"
"631","3154","3154","3154","0","0","0"
"632","3159","3159","3159","0.010101525112986565","0.010101525112986565","0.010101525112986565"
"633","3164","3164","3164","0","0","0"
"634","3169","3169","3169","0","0","0"
"635","3174","3174","3174","0.030304577201604843","0.030304577201604843","0.030304577201604843"
"636","3179","3179","3179","0","0","0"
"637","3184","3184","3184","0.009518745355308056","0.009518745355308056","0.009518745355308056"
"638","3189","3189","3189","0","0","0"
"639","3194","3194","3194","0.0017677672440186143","0.0017677672440186143","0.0017677672440186143"
"640","3199","3199","3199","0","0","0"
"641","3204","3204","3204","0.0003899485745932907","0.0003899485745932907","0.0003899485745932907"
"642","3209","3209","3209","0.010417196899652481","0.010417196899652481","0.010417196899652481"
"643","3214","3214","3214","0","0","0"
"644","3219","3219","3219","0","0","0"
"645","3224","3224","3224","0.1826692521572113","0.1826692521572113","0.1826692521572113"
"646","3229","3229","3229","0.601040780544281","0.601040780544281","0.601040780544281"
"647","3234","3234","3234","0","0","0"
"648","3239","3239","3239","0","0","0"
"649","3244","3244","3244","0.0008035303326323628","0.0008035303326323628","0.0008035303326323628"
"650","3249","3249","3249","0.0009652115404605865","0.0009652115404605865","0.0009652115404605865"
"651","3254","3254","3254","0.4271051287651062","0.4271051287651062","0.4271051287651062"
"652","3259","3259","3259","0.00611919304355979","0.00611919304355979","0.00611919304355979"
"653","3264","3264","3264","0.019887378439307213","0.019887378439307213","0.019887378439307213"
"654","3269","3269","3269","0.01010152604430914","0.01010152604430914","0.01010152604430914"
"655","3274","3274","3274","0.010445895604789257","0.010445895604789257","0.010445895604789257"
"656","3279","3279","3279","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"657","3284","3284","3284","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"658","3289","3289","3289","0","0","0"
"659","3294","3294","3294","0.03881317004561424","0.03881317004561424","0.03881317004561424"
"660","3299","3299","3299","0.005050762556493282","0.005050762556493282","0.005050762556493282"
"661","3304","3304","3304","0","0","0"
"662","3309","3309","3309","0","0","0"
"663","3314","3314","3314","0.0014731390401721","0.0014731390401721","0.0014731390401721"
"664","3319","3319","3319","0.023864854127168655","0.023864854127168655","0.023864854127168655"
"665","3324","3324","3324","0.005050763953477144","0.005050763953477144","0.005050763953477144"
"666","3329","3329","3329","0","0","0"
"667","3334","3334","3334","0.01123051904141903","0.01123051904141903","0.01123051904141903"
"668","3339","3339","3339","0","0","0"
"669","3344","3344","3344","0.038569461554288864","0.038569461554288864","0.038569461554288864"
"670","3349","3349","3349","0","0","0"
"671","3354","3354","3354","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"672","3359","3359","3359","0.0020966539159417152","0.0020966539159417152","0.0020966539159417152"
"673","3364","3364","3364","0.0019551331643015146","0.0019551331643015146","0.0019551331643015146"
"674","3369","3369","3369","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"675","3374","3374","3374","0.02121320366859436","0.02121320366859436","0.02121320366859436"
"676","3379","3379","3379","0.013889597728848457","0.013889597728848457","0.013889597728848457"
"677","3384","3384","3384","0","0","0"
"678","3389","3389","3389","0.001515230513177812","0.001515230513177812","0.001515230513177812"
"679","3394","3394","3394","0","0","0"
"680","3399","3399","3399","0.00203973101451993","0.00203973101451993","0.00203973101451993"
"681","3404","3404","3404","0.01164646539837122","0.01164646539837122","0.01164646539837122"
"682","3409","3409","3409","0","0","0"
"683","3414","3414","3414","0","0","0"
"684","3419","3419","3419","0.0010101519292220473","0.0010101519292220473","0.0010101519292220473"
"685","3424","3424","3424","0.0008783937082625926","0.0008783937082625926","0.0008783937082625926"
"686","3429","3429","3429","0.1820800006389618","0.1820800006389618","0.1820800006389618"
"687","3434","3434","3434","0.019284730777144432","0.019284730777144432","0.019284730777144432"
"688","3439","3439","3439","0","0","0"
"689","3444","3444","3444","0.015152288600802422","0.015152288600802422","0.015152288600802422"
"690","3449","3449","3449","0","0","0"
"691","3454","3454","3454","0.0014463560655713081","0.0014463560655713081","0.0014463560655713081"
"692","3459","3459","3459","0.027332397177815437","0.027332397177815437","0.027332397177815437"
"693","3464","3464","3464","0.4358349144458771","0.4358349144458771","0.4358349144458771"
"694","3469","3469","3469","0.01944543793797493","0.01944543793797493","0.01944543793797493"
"695","3474","3474","3474","0.003367176279425621","0.003367176279425621","0.003367176279425621"
"696","3479","3479","3479","0","0","0"
"697","3484","3484","3484","0.02374102547764778","0.02374102547764778","0.02374102547764778"
"698","3489","3489","3489","0.01116484310477972","0.01116484310477972","0.01116484310477972"
"699","3494","3494","3494","0.0007314901449717581","0.0007314901449717581","0.0007314901449717581"
"700","3499","3499","3499","0.8485281467437744","0.8485281467437744","0.8485281467437744"
"701","3504","3504","3504","0","0","0"
"702","3509","3509","3509","0.43157896399497986","0.43157896399497986","0.43157896399497986"
"703","3514","3514","3514","0.019697971642017365","0.019697971642017365","0.019697971642017365"
"704","3519","3519","3519","0.016181867569684982","0.016181867569684982","0.016181867569684982"
"705","3524","3524","3524","0.012478356249630451","0.012478356249630451","0.012478356249630451"
"706","3529","3529","3529","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"707","3534","3534","3534","0.03036399558186531","0.03036399558186531","0.03036399558186531"
"708","3539","3539","3539","0.00701494887471199","0.00701494887471199","0.00701494887471199"
"709","3544","3544","3544","0.018561553210020065","0.018561553210020065","0.018561553210020065"
"710","3549","3549","3549","0.00349772023037076","0.00349772023037076","0.00349772023037076"
"711","3554","3554","3554","0.44547727704048157","0.44547727704048157","0.44547727704048157"
"712","3559","3559","3559","0.4242640733718872","0.4242640733718872","0.4242640733718872"
"713","3564","3564","3564","0.0024105890188366175","0.0024105890188366175","0.0024105890188366175"
"714","3569","3569","3569","0.009804422035813332","0.009804422035813332","0.009804422035813332"
